-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Latitude  52.5   Longitude -3.5 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 255.11 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS10M
2021,6,30,7,1.73
2021,6,30,8,1.82
2021,6,30,9,1.98
2021,6,30,10,2.22
2021,6,30,11,2.48
2021,6,30,12,2.77
2021,6,30,13,3.08
2021,6,30,14,3.29
2021,6,30,15,3.33
2021,6,30,16,3.29
2021,6,30,17,3.13
2021,6,30,18,2.74
2021,6,30,19,1.93
2021,6,30,20,1.9
2021,6,30,21,1.94
2021,6,30,22,1.9
2021,6,30,23,1.83
2021,7,1,0,1.79
2021,7,1,1,1.79
2021,7,1,2,1.81
2021,7,1,3,1.75
2021,7,1,4,1.53
2021,7,1,5,1.17
2021,7,1,6,0.53
2021,7,1,7,0.52
2021,7,1,8,0.94
2021,7,1,9,1.2
2021,7,1,10,1.39
2021,7,1,11,1.58
2021,7,1,12,1.87
2021,7,1,13,2.25
2021,7,1,14,2.59
2021,7,1,15,2.74
2021,7,1,16,2.66
2021,7,1,17,2.42
2021,7,1,18,2.1
2021,7,1,19,1.84
2021,7,1,20,1.58
2021,7,1,21,1.57
2021,7,1,22,1.59
2021,7,1,23,1.62
2021,7,2,0,1.51
2021,7,2,1,1.41
2021,7,2,2,1.05
2021,7,2,3,0.76
2021,7,2,4,1.13
2021,7,2,5,2.05
2021,7,2,6,2.59
2021,7,2,7,2.63
2021,7,2,8,2.46
2021,7,2,9,2.37
2021,7,2,10,2.32
2021,7,2,11,2.32
2021,7,2,12,2.39
2021,7,2,13,2.39
2021,7,2,14,2.41
2021,7,2,15,2.54
2021,7,2,16,2.44
2021,7,2,17,2.11
2021,7,2,18,1.63
2021,7,2,19,1.05
2021,7,2,20,0.77
2021,7,2,21,0.63
2021,7,2,22,0.68
2021,7,2,23,1.15
2021,7,3,0,1.71
2021,7,3,1,2.03
2021,7,3,2,2.24
2021,7,3,3,2.46
2021,7,3,4,2.65
2021,7,3,5,3.12
2021,7,3,6,3.48
2021,7,3,7,3.71
2021,7,3,8,4.04
2021,7,3,9,4.39
2021,7,3,10,4.65
2021,7,3,11,4.63
2021,7,3,12,4.36
2021,7,3,13,4.48
2021,7,3,14,4.86
2021,7,3,15,5.16
2021,7,3,16,5.24
2021,7,3,17,4.81
2021,7,3,18,4.14
2021,7,3,19,3.16
2021,7,3,20,2.29
2021,7,3,21,2.42
2021,7,3,22,2.58
2021,7,3,23,2.68
2021,7,4,0,2.57
2021,7,4,1,2.46
2021,7,4,2,2.36
2021,7,4,3,2.28
2021,7,4,4,2.15
2021,7,4,5,2.1
2021,7,4,6,2.35
2021,7,4,7,2.33
2021,7,4,8,2.61
2021,7,4,9,3.0
2021,7,4,10,3.37
2021,7,4,11,3.58
2021,7,4,12,3.6
2021,7,4,13,3.68
2021,7,4,14,3.62
2021,7,4,15,3.88
2021,7,4,16,4.29
2021,7,4,17,4.25
2021,7,4,18,4.09
2021,7,4,19,3.47
2021,7,4,20,2.89
2021,7,4,21,4.05
2021,7,4,22,4.73
2021,7,4,23,4.93
2021,7,5,0,5.04
2021,7,5,1,4.82
2021,7,5,2,4.34
2021,7,5,3,3.89
2021,7,5,4,3.7
2021,7,5,5,4.08
2021,7,5,6,4.44
2021,7,5,7,4.5
2021,7,5,8,4.55
2021,7,5,9,4.59
2021,7,5,10,4.7
2021,7,5,11,4.73
2021,7,5,12,4.74
2021,7,5,13,4.73
2021,7,5,14,4.56
2021,7,5,15,4.27
2021,7,5,16,3.62
2021,7,5,17,2.52
2021,7,5,18,1.81
2021,7,5,19,1.7
2021,7,5,20,2.2
2021,7,5,21,2.91
2021,7,5,22,2.76
2021,7,5,23,3.15
2021,7,6,0,4.25
2021,7,6,1,4.73
2021,7,6,2,4.72
2021,7,6,3,4.49
2021,7,6,4,4.07
2021,7,6,5,3.88
2021,7,6,6,4.4
2021,7,6,7,5.31
2021,7,6,8,6.28
2021,7,6,9,7.01
2021,7,6,10,7.47
2021,7,6,11,7.88
2021,7,6,12,8.19
2021,7,6,13,8.42
2021,7,6,14,8.69
2021,7,6,15,8.74
2021,7,6,16,8.27
2021,7,6,17,7.41
2021,7,6,18,6.36
2021,7,6,19,5.74
2021,7,6,20,5.51
2021,7,6,21,5.22
2021,7,6,22,4.66
2021,7,6,23,4.49
2021,7,7,0,4.45
2021,7,7,1,3.65
2021,7,7,2,3.07
2021,7,7,3,2.79
2021,7,7,4,2.64
2021,7,7,5,3.26
2021,7,7,6,3.59
2021,7,7,7,3.69
2021,7,7,8,3.68
2021,7,7,9,3.64
2021,7,7,10,3.62
2021,7,7,11,3.69
2021,7,7,12,3.78
2021,7,7,13,3.78
2021,7,7,14,3.66
2021,7,7,15,3.41
2021,7,7,16,3.05
2021,7,7,17,2.73
2021,7,7,18,2.44
2021,7,7,19,1.8
2021,7,7,20,1.86
2021,7,7,21,1.92
2021,7,7,22,1.87
2021,7,7,23,1.82
2021,7,8,0,1.86
2021,7,8,1,1.88
2021,7,8,2,1.88
2021,7,8,3,1.83
2021,7,8,4,1.67
2021,7,8,5,1.47
2021,7,8,6,1.59
2021,7,8,7,1.72
2021,7,8,8,2.05
2021,7,8,9,2.42
2021,7,8,10,2.77
2021,7,8,11,3.05
2021,7,8,12,3.26
2021,7,8,13,3.36
2021,7,8,14,3.4
2021,7,8,15,3.36
2021,7,8,16,3.15
2021,7,8,17,2.8
2021,7,8,18,2.4
2021,7,8,19,1.77
2021,7,8,20,1.8
2021,7,8,21,1.85
2021,7,8,22,1.76
2021,7,8,23,1.64
2021,7,9,0,1.49
2021,7,9,1,1.37
2021,7,9,2,1.31
2021,7,9,3,1.29
2021,7,9,4,1.24
2021,7,9,5,1.14
2021,7,9,6,1.62
2021,7,9,7,2.08
2021,7,9,8,2.49
2021,7,9,9,2.83
2021,7,9,10,3.15
2021,7,9,11,3.42
2021,7,9,12,3.67
2021,7,9,13,3.82
2021,7,9,14,3.76
2021,7,9,15,3.5
2021,7,9,16,3.25
2021,7,9,17,2.88
2021,7,9,18,2.2
2021,7,9,19,1.42
2021,7,9,20,1.2
2021,7,9,21,0.91
2021,7,9,22,0.45
2021,7,9,23,0.19
2021,7,10,0,0.59
2021,7,10,1,0.97
2021,7,10,2,1.26
2021,7,10,3,1.38
2021,7,10,4,1.3
2021,7,10,5,1.16
2021,7,10,6,1.17
2021,7,10,7,1.05
2021,7,10,8,0.96
2021,7,10,9,0.81
2021,7,10,10,0.58
2021,7,10,11,0.33
2021,7,10,12,0.29
2021,7,10,13,0.72
2021,7,10,14,1.17
2021,7,10,15,1.68
2021,7,10,16,2.27
2021,7,10,17,2.48
2021,7,10,18,2.17
2021,7,10,19,1.72
2021,7,10,20,1.63
2021,7,10,21,1.78
2021,7,10,22,1.72
2021,7,10,23,1.67
2021,7,11,0,1.99
2021,7,11,1,2.17
2021,7,11,2,2.17
2021,7,11,3,2.18
2021,7,11,4,2.4
2021,7,11,5,3.37
2021,7,11,6,4.0
2021,7,11,7,4.37
2021,7,11,8,4.65
2021,7,11,9,4.91
2021,7,11,10,5.0
2021,7,11,11,5.06
2021,7,11,12,5.25
2021,7,11,13,5.36
2021,7,11,14,5.01
2021,7,11,15,4.48
2021,7,11,16,3.98
2021,7,11,17,3.61
2021,7,11,18,3.81
2021,7,11,19,3.92
2021,7,11,20,3.97
2021,7,11,21,3.7
2021,7,11,22,3.09
2021,7,11,23,2.76
2021,7,12,0,2.59
2021,7,12,1,2.42
2021,7,12,2,2.36
2021,7,12,3,2.19
2021,7,12,4,1.98
2021,7,12,5,2.33
2021,7,12,6,2.12
2021,7,12,7,1.76
2021,7,12,8,1.48
2021,7,12,9,1.95
2021,7,12,10,2.75
2021,7,12,11,3.2
2021,7,12,12,3.6
2021,7,12,13,3.96
2021,7,12,14,4.14
2021,7,12,15,4.06
2021,7,12,16,3.87
2021,7,12,17,3.54
2021,7,12,18,3.06
2021,7,12,19,2.58
2021,7,12,20,2.22
2021,7,12,21,2.41
2021,7,12,22,2.5
2021,7,12,23,2.5
2021,7,13,0,2.59
2021,7,13,1,2.63
2021,7,13,2,2.63
2021,7,13,3,2.57
2021,7,13,4,2.43
2021,7,13,5,2.16
2021,7,13,6,2.64
2021,7,13,7,2.66
2021,7,13,8,2.92
2021,7,13,9,3.42
2021,7,13,10,3.85
2021,7,13,11,4.16
2021,7,13,12,4.32
2021,7,13,13,4.37
2021,7,13,14,4.43
2021,7,13,15,4.4
2021,7,13,16,4.2
2021,7,13,17,3.97
2021,7,13,18,3.75
2021,7,13,19,2.9
2021,7,13,20,2.37
2021,7,13,21,2.34
2021,7,13,22,2.28
2021,7,13,23,2.29
2021,7,14,0,2.37
2021,7,14,1,2.35
2021,7,14,2,2.27
2021,7,14,3,2.26
2021,7,14,4,2.27
2021,7,14,5,2.22
2021,7,14,6,3.0
2021,7,14,7,3.52
2021,7,14,8,4.03
2021,7,14,9,4.25
2021,7,14,10,4.37
2021,7,14,11,4.35
2021,7,14,12,4.24
2021,7,14,13,4.16
2021,7,14,14,4.13
2021,7,14,15,4.21
2021,7,14,16,4.3
2021,7,14,17,4.28
2021,7,14,18,3.98
2021,7,14,19,2.9
2021,7,14,20,2.32
2021,7,14,21,2.35
2021,7,14,22,2.26
2021,7,14,23,2.19
2021,7,15,0,2.28
2021,7,15,1,2.52
2021,7,15,2,2.91
2021,7,15,3,3.05
2021,7,15,4,3.1
2021,7,15,5,3.47
2021,7,15,6,4.4
2021,7,15,7,4.57
2021,7,15,8,4.52
2021,7,15,9,4.45
2021,7,15,10,4.28
2021,7,15,11,4.17
2021,7,15,12,4.03
2021,7,15,13,3.92
2021,7,15,14,3.79
2021,7,15,15,3.54
2021,7,15,16,3.23
2021,7,15,17,2.84
2021,7,15,18,2.2
2021,7,15,19,1.74
2021,7,15,20,1.96
2021,7,15,21,1.94
2021,7,15,22,1.86
2021,7,15,23,1.71
2021,7,16,0,1.51
2021,7,16,1,1.33
2021,7,16,2,1.22
2021,7,16,3,1.22
2021,7,16,4,1.29
2021,7,16,5,1.27
2021,7,16,6,1.51
2021,7,16,7,1.87
2021,7,16,8,2.29
2021,7,16,9,2.56
2021,7,16,10,2.85
2021,7,16,11,3.06
2021,7,16,12,3.19
2021,7,16,13,3.35
2021,7,16,14,3.52
2021,7,16,15,3.69
2021,7,16,16,3.81
2021,7,16,17,3.77
2021,7,16,18,3.21
2021,7,16,19,2.29
2021,7,16,20,2.49
2021,7,16,21,2.53
2021,7,16,22,2.51
2021,7,16,23,2.53
2021,7,17,0,2.56
2021,7,17,1,2.59
2021,7,17,2,2.59
2021,7,17,3,2.62
2021,7,17,4,2.57
2021,7,17,5,2.4
2021,7,17,6,2.71
2021,7,17,7,2.35
2021,7,17,8,2.21
2021,7,17,9,1.95
2021,7,17,10,1.78
2021,7,17,11,1.66
2021,7,17,12,1.63
2021,7,17,13,1.76
2021,7,17,14,1.98
2021,7,17,15,2.15
2021,7,17,16,2.23
2021,7,17,17,2.06
2021,7,17,18,2.01
2021,7,17,19,1.82
2021,7,17,20,2.15
2021,7,17,21,2.18
2021,7,17,22,2.11
2021,7,17,23,2.01
2021,7,18,0,1.93
2021,7,18,1,1.83
2021,7,18,2,1.73
2021,7,18,3,1.74
2021,7,18,4,1.83
2021,7,18,5,1.61
2021,7,18,6,1.93
2021,7,18,7,1.7
2021,7,18,8,1.35
2021,7,18,9,0.82
2021,7,18,10,0.89
2021,7,18,11,1.35
2021,7,18,12,1.8
2021,7,18,13,2.16
2021,7,18,14,2.41
2021,7,18,15,2.6
2021,7,18,16,2.65
2021,7,18,17,2.5
2021,7,18,18,2.13
2021,7,18,19,1.79
2021,7,18,20,2.0
2021,7,18,21,2.02
2021,7,18,22,2.14
2021,7,18,23,2.26
2021,7,19,0,2.31
2021,7,19,1,2.32
2021,7,19,2,2.27
2021,7,19,3,2.22
2021,7,19,4,2.14
2021,7,19,5,1.74
2021,7,19,6,2.02
2021,7,19,7,1.63
2021,7,19,8,1.23
2021,7,19,9,1.38
2021,7,19,10,1.52
2021,7,19,11,1.7
2021,7,19,12,1.87
2021,7,19,13,1.99
2021,7,19,14,2.02
2021,7,19,15,2.04
2021,7,19,16,2.02
2021,7,19,17,1.84
2021,7,19,18,1.67
2021,7,19,19,1.48
2021,7,19,20,1.54
2021,7,19,21,1.63
2021,7,19,22,1.9
2021,7,19,23,2.13
2021,7,20,0,2.21
2021,7,20,1,2.17
2021,7,20,2,2.02
2021,7,20,3,1.76
2021,7,20,4,1.45
2021,7,20,5,0.99
2021,7,20,6,0.65
2021,7,20,7,0.4
2021,7,20,8,1.04
2021,7,20,9,1.2
2021,7,20,10,1.24
2021,7,20,11,1.28
2021,7,20,12,1.37
2021,7,20,13,1.64
2021,7,20,14,2.01
2021,7,20,15,2.31
2021,7,20,16,2.42
2021,7,20,17,2.18
2021,7,20,18,2.01
2021,7,20,19,1.78
2021,7,20,20,2.08
2021,7,20,21,2.17
2021,7,20,22,2.25
2021,7,20,23,2.2
2021,7,21,0,2.07
2021,7,21,1,1.94
2021,7,21,2,1.84
2021,7,21,3,1.84
2021,7,21,4,1.85
2021,7,21,5,1.59
2021,7,21,6,1.86
2021,7,21,7,1.65
2021,7,21,8,1.5
2021,7,21,9,1.32
2021,7,21,10,1.17
2021,7,21,11,0.97
2021,7,21,12,0.75
2021,7,21,13,0.61
2021,7,21,14,0.62
2021,7,21,15,0.74
2021,7,21,16,0.9
2021,7,21,17,0.94
2021,7,21,18,1.07
2021,7,21,19,1.32
2021,7,21,20,1.88
2021,7,21,21,2.28
2021,7,21,22,2.52
2021,7,21,23,2.64
2021,7,22,0,2.75
2021,7,22,1,2.8
2021,7,22,2,2.79
2021,7,22,3,2.77
2021,7,22,4,2.71
2021,7,22,5,2.34
2021,7,22,6,2.72
2021,7,22,7,2.3
2021,7,22,8,2.07
2021,7,22,9,2.18
2021,7,22,10,2.21
2021,7,22,11,2.13
2021,7,22,12,1.94
2021,7,22,13,1.67
2021,7,22,14,1.34
2021,7,22,15,0.96
2021,7,22,16,0.61
2021,7,22,17,0.57
2021,7,22,18,0.65
2021,7,22,19,0.57
2021,7,22,20,0.81
2021,7,22,21,1.05
2021,7,22,22,1.2
2021,7,22,23,1.29
2021,7,23,0,1.43
2021,7,23,1,1.63
2021,7,23,2,1.81
2021,7,23,3,1.8
2021,7,23,4,1.86
2021,7,23,5,1.84
2021,7,23,6,2.09
2021,7,23,7,2.08
2021,7,23,8,1.97
2021,7,23,9,2.07
2021,7,23,10,2.43
2021,7,23,11,2.74
2021,7,23,12,2.98
2021,7,23,13,3.24
2021,7,23,14,3.57
2021,7,23,15,3.97
2021,7,23,16,4.71
2021,7,23,17,4.99
2021,7,23,18,4.34
2021,7,23,19,4.16
2021,7,23,20,4.34
2021,7,23,21,4.22
2021,7,23,22,4.35
2021,7,23,23,4.63
2021,7,24,0,5.13
2021,7,24,1,5.8
2021,7,24,2,5.98
2021,7,24,3,5.48
2021,7,24,4,5.03
2021,7,24,5,4.92
2021,7,24,6,5.39
2021,7,24,7,6.29
2021,7,24,8,6.7
2021,7,24,9,6.68
2021,7,24,10,6.49
2021,7,24,11,6.23
2021,7,24,12,5.56
2021,7,24,13,4.89
2021,7,24,14,4.46
2021,7,24,15,4.24
2021,7,24,16,4.07
2021,7,24,17,3.71
2021,7,24,18,2.99
2021,7,24,19,2.51
2021,7,24,20,2.7
2021,7,24,21,2.72
2021,7,24,22,2.78
2021,7,24,23,2.8
2021,7,25,0,2.72
2021,7,25,1,2.58
2021,7,25,2,2.45
2021,7,25,3,2.34
2021,7,25,4,2.3
2021,7,25,5,2.77
2021,7,25,6,2.97
2021,7,25,7,2.87
2021,7,25,8,2.65
2021,7,25,9,2.45
2021,7,25,10,2.28
2021,7,25,11,2.3
2021,7,25,12,2.42
2021,7,25,13,2.57
2021,7,25,14,2.75
2021,7,25,15,2.82
2021,7,25,16,2.77
2021,7,25,17,2.63
2021,7,25,18,2.28
2021,7,25,19,1.96
2021,7,25,20,2.23
2021,7,25,21,2.13
2021,7,25,22,1.85
2021,7,25,23,1.5
2021,7,26,0,1.14
2021,7,26,1,1.01
2021,7,26,2,1.28
2021,7,26,3,1.56
2021,7,26,4,1.75
2021,7,26,5,1.52
2021,7,26,6,1.38
2021,7,26,7,1.31
2021,7,26,8,1.7
2021,7,26,9,2.01
2021,7,26,10,2.21
2021,7,26,11,2.6
2021,7,26,12,3.16
2021,7,26,13,3.56
2021,7,26,14,3.73
2021,7,26,15,3.67
2021,7,26,16,3.41
2021,7,26,17,3.03
2021,7,26,18,2.4
2021,7,26,19,1.71
2021,7,26,20,1.63
2021,7,26,21,1.8
2021,7,26,22,2.04
2021,7,26,23,2.18
2021,7,27,0,2.07
2021,7,27,1,1.89
2021,7,27,2,1.62
2021,7,27,3,1.46
2021,7,27,4,1.52
2021,7,27,5,1.45
2021,7,27,6,1.81
2021,7,27,7,1.78
2021,7,27,8,1.57
2021,7,27,9,1.22
2021,7,27,10,0.96
2021,7,27,11,0.67
2021,7,27,12,0.49
2021,7,27,13,0.93
2021,7,27,14,1.64
2021,7,27,15,2.28
2021,7,27,16,2.8
2021,7,27,17,3.05
2021,7,27,18,2.78
2021,7,27,19,1.88
2021,7,27,20,1.64
2021,7,27,21,1.53
2021,7,27,22,1.8
2021,7,27,23,2.23
2021,7,28,0,2.82
2021,7,28,1,3.41
2021,7,28,2,3.6
2021,7,28,3,3.69
2021,7,28,4,3.75
2021,7,28,5,4.13
2021,7,28,6,4.57
2021,7,28,7,5.1
2021,7,28,8,5.53
2021,7,28,9,5.83
2021,7,28,10,6.08
2021,7,28,11,6.53
2021,7,28,12,7.11
2021,7,28,13,7.6
2021,7,28,14,7.94
2021,7,28,15,7.97
2021,7,28,16,8.01
2021,7,28,17,7.54
2021,7,28,18,7.12
2021,7,28,19,6.76
2021,7,28,20,6.47
2021,7,28,21,6.42
2021,7,28,22,6.15
2021,7,28,23,5.86
2021,7,29,0,5.78
2021,7,29,1,5.59
2021,7,29,2,5.23
2021,7,29,3,5.02
2021,7,29,4,4.91
2021,7,29,5,5.36
2021,7,29,6,6.07
2021,7,29,7,6.92
2021,7,29,8,7.18
2021,7,29,9,7.1
2021,7,29,10,6.92
2021,7,29,11,6.72
2021,7,29,12,6.4
2021,7,29,13,5.99
2021,7,29,14,5.48
2021,7,29,15,4.82
2021,7,29,16,3.96
2021,7,29,17,2.93
2021,7,29,18,1.76
2021,7,29,19,1.2
2021,7,29,20,1.74
2021,7,29,21,2.36
2021,7,29,22,3.7
2021,7,29,23,4.82
2021,7,30,0,5.44
2021,7,30,1,5.77
2021,7,30,2,5.67
2021,7,30,3,5.09
2021,7,30,4,4.77
2021,7,30,5,4.21
2021,7,30,6,3.66
2021,7,30,7,3.56
2021,7,30,8,4.42
2021,7,30,9,5.61
2021,7,30,10,6.75
2021,7,30,11,7.72
2021,7,30,12,8.05
2021,7,30,13,7.94
2021,7,30,14,7.52
2021,7,30,15,6.85
2021,7,30,16,6.25
2021,7,30,17,5.46
2021,7,30,18,4.51
2021,7,30,19,3.74
2021,7,30,20,3.32
2021,7,30,21,3.26
2021,7,30,22,2.9
2021,7,30,23,2.77
2021,7,31,0,3.03
2021,7,31,1,3.29
2021,7,31,2,3.47
2021,7,31,3,3.19
2021,7,31,4,3.14
2021,7,31,5,3.48
2021,7,31,6,3.96
2021,7,31,7,4.31
2021,7,31,8,4.32
2021,7,31,9,4.42
2021,7,31,10,4.54
2021,7,31,11,4.66
2021,7,31,12,4.7
2021,7,31,13,4.67
2021,7,31,14,4.54
2021,7,31,15,4.31
2021,7,31,16,4.03
2021,7,31,17,3.66
2021,7,31,18,3.02
2021,7,31,19,2.0
2021,7,31,20,2.12
2021,7,31,21,2.18
2021,7,31,22,2.14
2021,7,31,23,2.04
2021,8,1,0,2.0
2021,8,1,1,1.91
2021,8,1,2,1.91
2021,8,1,3,2.04
2021,8,1,4,2.16
2021,8,1,5,2.81
2021,8,1,6,3.48
2021,8,1,7,3.44
2021,8,1,8,3.02
2021,8,1,9,2.69
2021,8,1,10,2.66
2021,8,1,11,2.82
2021,8,1,12,3.01
2021,8,1,13,3.14
2021,8,1,14,3.21
2021,8,1,15,3.27
2021,8,1,16,3.32
2021,8,1,17,3.16
2021,8,1,18,2.82
2021,8,1,19,2.31
2021,8,1,20,2.3
2021,8,1,21,2.29
2021,8,1,22,2.28
2021,8,1,23,2.24
2021,8,2,0,2.17
2021,8,2,1,2.07
2021,8,2,2,1.97
2021,8,2,3,1.89
2021,8,2,4,1.84
2021,8,2,5,1.62
2021,8,2,6,1.78
2021,8,2,7,1.69
2021,8,2,8,1.48
2021,8,2,9,1.52
2021,8,2,10,1.85
2021,8,2,11,2.42
2021,8,2,12,2.79
2021,8,2,13,2.93
2021,8,2,14,2.89
2021,8,2,15,2.82
2021,8,2,16,2.71
2021,8,2,17,2.58
2021,8,2,18,2.19
2021,8,2,19,2.1
2021,8,2,20,2.39
2021,8,2,21,2.3
2021,8,2,22,2.09
2021,8,2,23,1.84
2021,8,3,0,1.65
2021,8,3,1,1.49
2021,8,3,2,1.27
2021,8,3,3,1.08
2021,8,3,4,0.92
2021,8,3,5,0.79
2021,8,3,6,0.92
2021,8,3,7,0.79
2021,8,3,8,0.77
2021,8,3,9,0.98
2021,8,3,10,1.26
2021,8,3,11,1.47
2021,8,3,12,1.6
2021,8,3,13,1.65
2021,8,3,14,1.68
2021,8,3,15,1.73
2021,8,3,16,1.8
2021,8,3,17,1.89
2021,8,3,18,1.84
2021,8,3,19,1.88
2021,8,3,20,2.19
2021,8,3,21,2.33
2021,8,3,22,2.34
2021,8,3,23,2.28
2021,8,4,0,2.22
2021,8,4,1,2.12
2021,8,4,2,1.95
2021,8,4,3,1.75
2021,8,4,4,1.52
2021,8,4,5,1.21
2021,8,4,6,0.96
2021,8,4,7,0.06
2021,8,4,8,0.98
2021,8,4,9,1.73
2021,8,4,10,2.48
2021,8,4,11,3.0
2021,8,4,12,3.08
2021,8,4,13,3.23
2021,8,4,14,3.6
2021,8,4,15,3.95
2021,8,4,16,4.14
2021,8,4,17,3.96
2021,8,4,18,3.15
2021,8,4,19,2.27
2021,8,4,20,2.37
2021,8,4,21,2.67
2021,8,4,22,2.9
2021,8,4,23,3.02
2021,8,5,0,3.31
2021,8,5,1,3.73
2021,8,5,2,4.19
2021,8,5,3,4.8
2021,8,5,4,5.51
2021,8,5,5,6.04
2021,8,5,6,6.6
2021,8,5,7,7.14
2021,8,5,8,7.7
2021,8,5,9,8.28
2021,8,5,10,8.86
2021,8,5,11,8.91
2021,8,5,12,8.64
2021,8,5,13,8.25
2021,8,5,14,7.6
2021,8,5,15,6.59
2021,8,5,16,5.77
2021,8,5,17,5.12
2021,8,5,18,4.39
2021,8,5,19,3.84
2021,8,5,20,4.09
2021,8,5,21,4.12
2021,8,5,22,4.0
2021,8,5,23,3.92
2021,8,6,0,4.14
2021,8,6,1,4.06
2021,8,6,2,4.17
2021,8,6,3,4.54
2021,8,6,4,5.13
2021,8,6,5,5.93
2021,8,6,6,6.99
2021,8,6,7,8.09
2021,8,6,8,8.44
2021,8,6,9,8.63
2021,8,6,10,8.94
2021,8,6,11,9.21
2021,8,6,12,9.27
2021,8,6,13,9.15
2021,8,6,14,9.03
2021,8,6,15,8.99
2021,8,6,16,8.88
2021,8,6,17,8.42
2021,8,6,18,7.69
2021,8,6,19,7.19
2021,8,6,20,7.05
2021,8,6,21,7.23
2021,8,6,22,7.34
2021,8,6,23,7.3
2021,8,7,0,7.35
2021,8,7,1,7.22
2021,8,7,2,7.15
2021,8,7,3,7.05
2021,8,7,4,6.6
2021,8,7,5,6.06
2021,8,7,6,5.41
2021,8,7,7,5.12
2021,8,7,8,5.09
2021,8,7,9,5.26
2021,8,7,10,5.55
2021,8,7,11,6.02
2021,8,7,12,6.67
2021,8,7,13,7.27
2021,8,7,14,7.68
2021,8,7,15,7.86
2021,8,7,16,7.88
2021,8,7,17,7.75
2021,8,7,18,7.61
2021,8,7,19,7.43
2021,8,7,20,7.47
2021,8,7,21,7.55
2021,8,7,22,7.62
2021,8,7,23,7.59
2021,8,8,0,7.56
2021,8,8,1,7.54
2021,8,8,2,7.4
2021,8,8,3,7.13
2021,8,8,4,6.84
2021,8,8,5,6.72
2021,8,8,6,6.81
2021,8,8,7,7.4
2021,8,8,8,7.9
2021,8,8,9,8.13
2021,8,8,10,8.21
2021,8,8,11,8.32
2021,8,8,12,8.32
2021,8,8,13,8.13
2021,8,8,14,7.8
2021,8,8,15,7.37
2021,8,8,16,6.71
2021,8,8,17,6.09
2021,8,8,18,5.3
2021,8,8,19,4.79
2021,8,8,20,4.53
2021,8,8,21,4.46
2021,8,8,22,4.07
2021,8,8,23,3.82
2021,8,9,0,3.36
2021,8,9,1,2.88
2021,8,9,2,2.64
2021,8,9,3,2.5
2021,8,9,4,2.51
2021,8,9,5,2.4
2021,8,9,6,3.02
2021,8,9,7,3.57
2021,8,9,8,4.23
2021,8,9,9,4.84
2021,8,9,10,5.27
2021,8,9,11,5.71
2021,8,9,12,6.03
2021,8,9,13,6.21
2021,8,9,14,6.11
2021,8,9,15,5.77
2021,8,9,16,5.39
2021,8,9,17,4.94
2021,8,9,18,4.25
2021,8,9,19,3.53
2021,8,9,20,3.5
2021,8,9,21,3.85
2021,8,9,22,4.34
2021,8,9,23,4.33
2021,8,10,0,4.3
2021,8,10,1,3.83
2021,8,10,2,3.36
2021,8,10,3,3.26
2021,8,10,4,3.23
2021,8,10,5,3.42
2021,8,10,6,3.71
2021,8,10,7,3.88
2021,8,10,8,3.95
2021,8,10,9,3.88
2021,8,10,10,3.79
2021,8,10,11,3.86
2021,8,10,12,4.1
2021,8,10,13,4.35
2021,8,10,14,4.53
2021,8,10,15,4.67
2021,8,10,16,4.7
2021,8,10,17,4.45
2021,8,10,18,3.61
2021,8,10,19,2.42
2021,8,10,20,2.34
2021,8,10,21,2.38
2021,8,10,22,2.57
2021,8,10,23,2.71
2021,8,11,0,2.77
2021,8,11,1,2.9
2021,8,11,2,3.24
2021,8,11,3,3.64
2021,8,11,4,4.22
2021,8,11,5,4.75
2021,8,11,6,5.37
2021,8,11,7,5.75
2021,8,11,8,6.11
2021,8,11,9,6.72
2021,8,11,10,7.49
2021,8,11,11,8.04
2021,8,11,12,8.15
2021,8,11,13,8.31
2021,8,11,14,8.48
2021,8,11,15,8.31
2021,8,11,16,7.87
2021,8,11,17,6.96
2021,8,11,18,5.79
2021,8,11,19,4.72
2021,8,11,20,4.23
2021,8,11,21,4.09
2021,8,11,22,3.56
2021,8,11,23,3.08
2021,8,12,0,2.98
2021,8,12,1,3.01
2021,8,12,2,3.07
2021,8,12,3,3.12
2021,8,12,4,3.07
2021,8,12,5,2.97
2021,8,12,6,4.03
2021,8,12,7,4.71
2021,8,12,8,5.32
2021,8,12,9,5.87
2021,8,12,10,6.54
2021,8,12,11,7.22
2021,8,12,12,7.69
2021,8,12,13,7.83
2021,8,12,14,7.64
2021,8,12,15,7.73
2021,8,12,16,7.71
2021,8,12,17,7.21
2021,8,12,18,6.19
2021,8,12,19,5.28
2021,8,12,20,5.54
2021,8,12,21,5.69
2021,8,12,22,5.66
2021,8,12,23,5.54
2021,8,13,0,5.29
2021,8,13,1,5.13
2021,8,13,2,4.87
2021,8,13,3,4.47
2021,8,13,4,4.44
2021,8,13,5,4.54
2021,8,13,6,5.03
2021,8,13,7,6.42
2021,8,13,8,7.36
